,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,good
3416,6.768725626908659,0.5255322324155228,0.3491064464831045,3.804467767584477,0.03391064464831046,26.022338837922387,108.97766116207761,0.9905935217370025,3.2608935535168952,0.5668725626908659,12.688830581038806,1
3417,7.51592479478326,0.44643419543535245,0.44586051726121145,14.746167446298568,0.037363008208669606,36.1592479478326,155.5796239739163,0.9966218351309937,3.09796239739163,0.3905094006520925,11.21147356348282,1
3418,6.649733508237972,0.18,0.35,2.4698034106404685,0.05024333770594932,49.994670164759455,141.49733508237972,0.9932682062031694,3.3479397114073453,0.7729130622311422,10.39893403295189,1
3419,6.96318767305352,0.21420308173661987,0.34631876730535205,1.9472493077859179,0.0414038561856244,31.684061634732398,87.2280205449108,0.9899094498615572,3.257719794550892,0.42928534167680776,12.65439589101784,1
3420,6.740798229316637,0.2357594245279069,0.3486400590227788,1.343200295113894,0.04286400590227788,20.864005902277878,68.56799704886106,0.9907420768717927,3.2408795278177696,0.5851995573291592,11.870399114658317,1
3421,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,1
3422,6.340445425166207,0.3159554574833793,0.3581633225609426,2.840445425166207,0.03522078650775633,19.198515249445975,102.59554574833793,0.9910808908503324,3.2156585073725745,0.41352487982271247,11.238218299335172,1
3423,7.1557803910370525,0.4123602625950453,0.2862813072641965,14.930154245753124,0.028834300556544585,22.557803910370527,140.69845754246876,0.9957787095304643,3.079094379906161,0.4707032681604912,11.386415698592419,1
3424,6.7,0.11,0.34,8.8,0.043,41.0,113.0,0.9962,3.42,0.4,9.3,1
3425,6.728979752186425,0.32551012390678746,0.3898570867347512,3.303314823252265,0.026021436989787317,45.71734814139819,136.42755061953395,0.9899315919008745,3.204418419460588,0.365795950437285,12.771020247813574,1
3426,6.817267692489091,0.22442936260885704,0.3438438681422338,1.803903296444155,0.031286804403119504,32.21170988933247,87.80780659288831,0.9899130929230043,3.2519219340711167,0.487131955968805,12.619219340711169,1
3427,5.759678127310977,0.3640858327170729,0.2618998618300816,3.079123791013214,0.030795708364146353,29.799284727357726,130.0,0.990437188165551,3.3740143054528455,0.5941573599813004,12.64067950901016,1
3428,7.500163086509194,0.32666123044969353,0.33345293010674226,2.499836913490806,0.04,28.666123044969353,114.66612304496935,0.9912332246089939,3.113404004153984,0.52,12.133876955030647,1
3429,7.022341002219991,0.15223410022199912,0.28,15.018359281634876,0.05088829498890004,29.446820044399825,149.55852505549979,0.9981199519698689,2.9577658997780008,0.3944682004439983,9.0,1
3430,7.949854348911946,0.2,0.4329446525865395,12.52069912522266,0.05040233041740886,48.102039115232756,212.15014565108805,0.9974606408647875,3.1050145651088052,0.46,9.669679567606282,1
3431,6.417807503372568,0.22744853171372822,0.3822259379215711,6.835615006745138,0.032866443724705735,30.0,110.47774062078429,0.9925859264291529,3.1946577489882295,0.585222593792157,11.369347197477166,1
3432,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,1
3433,7.325894075652291,0.29110728907827477,0.2451960142782214,1.3851788151304578,0.04851960142782214,16.29642369739084,135.1482118486954,0.9928,3.1140887251999465,0.7270185638783282,10.4,1
3434,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
3435,7.117129986901869,0.35357625491179895,0.36785875163726633,4.8,0.020584523788422925,39.0,113.95717503274533,0.9905128851330992,3.0812847490176405,0.4912847490176402,12.592937581863314,1
3436,6.637697000127356,0.18344242500318392,0.35169293335031415,2.00711108321659,0.035617374168470876,21.551919166560538,98.0,0.9914727758001783,3.1555191916656056,0.41032727500955174,10.60711108321659,1
3437,7.4,0.25,0.28,7.25,0.028,14.0,78.0,0.99238,2.94,0.37,11.5,1
3438,6.609845189372253,0.22141589900146502,0.3290154810627747,4.18584100998535,0.04183075315620422,29.0,120.63384936875916,0.9922414054505342,3.3275995820613096,0.4726769873751831,11.257853548146059,1
3439,8.517065108418892,0.22014965968409425,0.31718561705259835,13.442215744211024,0.045688629768440986,34.71856170525984,168.85928085262992,0.999538921278945,3.089041787578582,0.46577842557889754,8.785928085262992,1
3440,7.174794933189637,0.22915983110632124,0.39,2.3,0.03333606755747151,29.084016889367877,102.0,0.9908592319070044,3.2583196622126422,0.5416803377873576,12.241188177442487,1
3441,6.508844713078446,0.3194103524614369,0.4452828196914953,7.655776434607769,0.02208844713078446,30.94103524614369,96.94103524614368,0.9913214261025353,3.194987995922214,0.6887966967673014,12.70589647538563,1
3442,6.372266716846303,0.38,0.3110933132614787,5.136133358423152,0.033697336595009716,32.36133358423152,112.31933320788424,0.9904784000752694,3.0887399887095817,0.439326690501994,12.331933320788425,1
3443,6.812003117237661,0.24629065404419137,0.3087274144198937,1.974548288397874,0.046381775674031886,33.625451711602125,126.25090342320425,0.9926752710269613,3.337671650408808,0.5337816198121489,10.724728973038724,1
3444,7.3,0.14195617494022406,0.27896713120516803,4.350913022078665,0.07541679960624745,33.60146083532587,172.49817395584267,0.9935060773660528,3.2319926958233705,0.39099634791168536,11.179707832934827,1
3445,6.217429746831094,0.26128512658445313,0.3680723101233203,5.396345094981289,0.03098152848064297,30.17429746831094,130.82570253168907,0.9918330281012676,3.2674297468310938,0.34238553797533594,11.479357436707772,1
3446,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,1
3447,6.139159149018367,0.2617257304580956,0.2752212198691156,4.243143261452389,0.030522121986911555,55.608408509816336,139.73893900654423,0.9904748228086256,3.188716709280136,0.41086286522904775,12.36946950327211,1
3448,8.345215241702887,0.2867729946288247,0.34936203222705176,9.342025402838146,0.035838649731441234,28.0,118.96810161135258,0.9955742954565499,2.9987240644541036,0.4096810161135259,10.819324865720619,1
3449,6.330943165643457,0.30261886331286914,0.3,2.473811366871309,0.04021434100613926,29.261886331286913,82.26188633128692,0.9901314650640519,3.2523850071168794,0.5445284171782718,12.061886331286914,1
3450,5.547748811053096,0.342211331210539,0.28512709978954126,2.251270997895413,0.028628177494738533,18.814088747369265,89.0,0.989405831537158,3.326830031841915,0.35964778131576836,12.296477813157683,1
3451,7.166070914828914,0.288375035961976,0.3750178725551326,13.953395785475191,0.033992850977946965,58.8375035961976,181.83035457414456,0.9980841078107224,3.165053617665398,0.6016964542585543,9.333214182965783,1
3452,7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,1
3453,6.943674912457515,0.24356284713800164,0.43953962659925266,2.1953962659925264,0.044597677946125104,39.91953558922502,118.0,0.9904967733488205,3.172069661616247,0.4735628471380016,11.996557292929976,1
3454,6.544907523729705,0.16898150474594112,0.33898150474594113,1.4173612855945585,0.04486806427972793,50.10184952540589,140.17361285594558,0.9926948163037402,3.4162268809324265,0.7122688093242642,10.558101095756912,1
3455,6.856469314270662,0.2864232491395457,0.2759057039978927,4.5668202171037215,0.03833179782896278,36.0,139.02587725708264,0.9919230131405876,3.2525877257082647,0.5528004331479748,11.812938628541325,1
3456,6.27309521510684,0.22672619622328988,0.3359642822660261,4.97982141133013,0.03247083373563029,35.865476075534204,93.0672619622329,0.9900877142581282,3.266636901888355,0.3741250120689087,13.47309521510684,1
3457,7.5,0.2907680253474586,0.30574681905633083,4.847510603145564,0.03937128889905264,38.52489396854436,113.0,0.9921863608645578,3.095746819056331,0.5009957587417745,11.530296888075789,1
3458,6.706949981688926,0.2682883290607495,0.27344916636148214,1.8759333089185688,0.037965250091555366,35.65508336385179,115.65508336385179,0.9909453017405213,3.31446583913184,0.5251608373007326,11.862291590370528,1
3459,5.709754470249046,0.18,0.547073658925286,1.3048772351245232,0.0352194941138783,29.12194941138783,128.75610117722434,0.990200970257708,3.507561011772243,0.587805058861217,11.780491059501907,1
3460,5.912109094125105,0.3143945452937448,0.23923818294378674,2.4318363588123426,0.03540818205938287,18.12109094125105,121.31836358812343,0.9894496872753,3.3375781811749787,0.5725981758685559,13.22734543524937,1
3461,6.7,0.34303539111828235,0.3404469133225765,6.404469133225765,0.0408594032771503,33.83705761102147,115.83705761102146,0.9910458751004543,2.9944413583467795,0.3311825105672088,12.312973389691773,1
3462,6.291720627175294,0.16082793728247063,0.39939523519073516,1.1729301567938235,0.04408279372824706,67.0,150.54139686412353,0.9909436285888557,3.2482793728247064,0.6921022195113528,11.172930156793823,1
3463,6.611312640082378,0.2540101439927919,0.31485859199897026,3.1372732799073253,0.028056563200411888,40.02828160020594,136.97171839979404,0.9895084844800618,3.232878879984554,0.37,12.89434367995881,1
3464,6.678704804014735,0.2703042170855038,0.2990873487434887,13.948674733680605,0.029212951959852643,33.908734874348866,131.09126512565112,0.9952628855155685,3.3548283095464355,0.49817469748697735,12.030421708550378,1
3465,4.502373086681806,0.3143126062954552,0.39568739370454475,4.396685692977261,0.029943126062954552,31.0,127.05687393704545,0.9892538460032909,3.4571563031477277,0.36,12.71468909443183,1
3466,6.5,0.18,0.33,1.4,0.029,35.0,138.0,0.99114,3.36,0.6,11.5,1
3467,7.329703154083385,0.362158441571674,0.28621781075499686,4.172871985516864,0.03216237476733292,30.91881261633354,101.54059369183322,0.9914388912802468,3.144316883143348,0.4524159555316989,12.3,1
3468,6.465643729257175,0.22265558109795805,0.34187553512163354,11.871866973175496,0.04154688837804084,44.09377675608168,125.35933486587749,0.9962025235453519,3.0604646028073397,0.5628133026824503,9.907800459763244,1
3469,6.433604262523803,0.2914634051816317,0.27474255267687125,3.7723574715101797,0.03866395737476198,37.094851053537425,96.81029789292515,0.9901841191571701,3.202845531606123,0.6322493582027245,12.581029789292515,1
3470,6.293495729882284,0.210355662858814,0.36668696623528546,6.586991459764567,0.03379878202588287,30.0,110.63313033764715,0.9928935980685413,3.231951281035315,0.5836686966235285,11.012143706529208,1
3471,6.9713266780813825,0.19293865753489398,0.347061342465106,1.758059897267557,0.030867332191861746,26.57346643837235,75.28673321918617,0.9918215121506743,3.216847366436009,0.4313266780813826,11.058059897267558,1
3472,7.0,0.31,0.31,9.1,0.036,45.0,140.0,0.99216,2.98,0.31,12.0,1
3473,6.8,0.18,0.28,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,10.9,1
3474,6.768822100964528,0.3615813064762619,0.4694430158085949,2.5995517695102324,0.030632522590504772,16.158130647626194,93.8418693523738,0.9902632522590504,3.0905121611424287,0.46311778990354713,12.036747740949522,1
3475,5.648206860625196,0.1827689709062206,0.272051715156299,1.367862092916536,0.0308034476770866,12.401723838543301,76.0,0.9904501862440207,3.2411620755520474,0.3852655058646454,10.94017238385433,1
3476,7.622378870263078,0.4046664016698462,0.34980937238276927,5.938333995825384,0.030980937238276926,27.50476569043077,93.50476569043077,0.9916744261296722,3.1271902301220003,0.4844757740526155,12.675714853564616,1
3477,7.163787341716619,0.33893022784032667,0.29617275949700284,3.5423918985231513,0.033489701266267054,30.255149366866476,101.87242531656676,0.9912663388353853,3.0978604556806535,0.34954815186430366,12.3,1
3478,6.371360838272385,0.14581080546185246,0.282840209568096,1.6298244919608922,0.03528639161727616,44.143195808638076,139.71360838272383,0.9914658226587642,3.1785917485182846,0.5328165029634305,10.771597904319039,1
3479,5.847216942169794,0.27145872933726545,0.30393474518081615,5.337044077106942,0.042685220385534704,41.15738980723265,148.84261019276735,0.9925653742424089,3.3181957644575517,0.41842610192767354,10.815738980723266,1
3480,6.716550825305845,0.3119014521515956,0.32822173265890997,6.339260891136967,0.03160739108863033,37.59507260757978,115.60739108863034,0.9921657580364488,3.345581171644281,0.5496304455684833,12.179753630378988,1
3481,5.208666958325051,0.2680126956349995,0.3130444347224983,4.211840867074929,0.03339111305550034,57.2050782539998,178.29809565475009,0.989852133741655,3.425158695437494,0.3209301740075027,12.44101565079996,1
3482,7.398261083635971,0.13121724145482044,0.38953628896959225,4.702898193940049,0.04194203612119903,36.0,137.0173891636403,0.9949806400644805,3.3599420361211987,0.5594783250907913,10.311592775760195,1
3483,6.598395727635599,0.17773618157626767,0.39418894526101417,7.783957276355985,0.04130659546059331,41.33868090788134,112.32263818423732,0.9947402852870314,3.338716582108479,0.444028518024574,10.18057036049148,1
3484,6.43900212182564,0.222150067512634,0.339600077157296,2.82549990355338,0.0329800038578648,22.0,111.7450009644662,0.9900509998071068,3.2384498167514217,0.369800038578648,12.26850125380606,1
3485,5.742719658911174,0.33568428921698334,0.32,1.5428071486949724,0.030858767667413405,40.85701787173743,101.42807148694972,0.9892515085620881,3.411429821282626,0.5628683915436312,12.571316084563687,1
3486,5.689055251219303,0.38291859967485276,0.2399283003793385,2.886872628319212,0.029854070016257363,29.64234500270956,130.0,0.9902590615780754,3.377153099945809,0.6286840994038967,12.789772247425917,1
3487,7.026976231470616,0.39920950741175354,0.27253952462941233,5.347578780500143,0.033222332759411374,16.238142611176304,79.49209507411753,0.9910371144332942,3.074288556670578,0.3625395246294123,12.246047537058768,1
3488,6.314192965386245,0.2535752931089065,0.35998917929506186,4.6287105519206335,0.03957204689742504,41.0,147.2860234487125,0.9921715058621782,3.2014517586534392,0.4028602344871252,11.057096482693122,1
3489,6.68962425453749,0.3113834327283347,0.30896242545374897,4.768573890808204,0.03183005963700082,19.619555999707956,151.3112723638753,0.9926501494364022,3.362075149092502,0.8089325381733223,11.899701127195733,1
3490,5.714181100291002,0.32,0.38,4.75,0.033,23.0,94.0,0.991,3.42,0.42,11.8,1
3491,6.406387565800166,0.23428139884748134,0.41840310854995855,6.91117824015029,0.03866767360225436,37.0,105.52395337175062,0.9924786534218979,3.1987224868399666,0.47444108799248547,11.241217097024771,1
3492,6.974254962677547,0.23197847387428272,0.4268294664097921,2.0425496267754673,0.04268294664097921,40.0,117.74254962677547,0.9913505630300997,3.1883195410546987,0.6010016754155303,11.282119104261122,1
3493,7.378966015728906,0.17824716797740883,0.24525849606777347,1.4,0.0465442636741263,20.929886719096352,105.8597734381927,0.9937381516020162,3.5098335742689715,0.6385977343819271,10.528045312361458,1
3494,5.488001506960034,0.28794311547886287,0.2996571859131438,1.1308532678170569,0.022137125634742474,20.03428140868562,110.01714070434281,0.9887158824635576,3.3406856281737123,0.37931437182628763,12.774288943485786,1
3495,7.292547452285035,0.22925474522850348,0.34567299363800463,2.071635031809977,0.033149050954299306,27.358175159049885,139.71635031809976,0.9914275291396722,3.251345987276009,0.5122357643144896,11.60456210237529,1
3496,6.342725153645956,0.2948822208072682,0.36943649078124263,3.4741801229167653,0.029399076075521696,18.97182453906213,125.68545030729192,0.9918225403687503,3.3148822208072684,0.39,11.060092392447832,1
3497,7.0243636944679295,0.27300848407376094,0.34699151592623906,3.040678725900875,0.044894061148367345,29.349575796311953,121.0,0.9914211224587177,3.213580598700729,0.5638981911148686,11.925212101844023,1
3498,6.310092113714117,0.2810092113714117,0.27316513143809806,3.145414511713528,0.036100921137141175,36.68348685619019,96.36697371238039,0.9898263769929806,3.1620184227428236,0.6126605257523922,12.694953943142941,1
3499,5.734483707836045,0.23613804494032548,0.30924130337311634,1.4824157864556957,0.025344837078360456,29.0,97.2689674156721,0.988509726112299,3.1865516292163956,0.4519309775298373,12.949137219122967,1
3500,6.7,0.18,0.28,10.2,0.039,29.0,115.0,0.99469,3.11,0.45,10.9,1
3501,6.753571476494552,0.34651786073709145,0.32348213926290853,2.6785711410326836,0.045910716442254876,34.883928691236385,102.76785738247277,0.9911116071308763,3.289285704701089,0.47624998322690654,12.05803565438181,1
3502,6.7,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8,1
3503,7.052364065171829,0.37807328472337753,0.33189125213746307,2.0807328472337754,0.039094562606873155,34.04728130343658,128.0,0.9896,3.0938179674140853,0.3966548456202802,12.880732847233775,1
3504,5.266894006311316,0.30308741567590686,0.3477185391897672,1.5720396991044936,0.03758834457654575,17.897086144136438,95.89708614413644,0.9894601364037867,3.5363298131513807,0.4805145692793178,12.953688764861397,1
3505,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
3506,6.226327293107064,0.2586836353446468,0.3321349502874969,1.3836282873571253,0.03818141436785627,24.081858563214375,93.45907071839281,0.9897061721775962,3.2411393922410783,0.43672565747142505,12.360509060339405,1
3507,6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.9901,3.12,0.44,12.8933333333333,1
3508,7.493982897076669,0.31554312232863674,0.34807241631048486,6.463844613608783,0.037445687767136325,12.385516737903021,126.48189592237878,0.9927951546563506,3.1715655021370908,0.3948189592237878,11.681948691230009,1
3509,6.717227262134412,0.3341591067983819,0.2841181669881769,7.624363805849407,0.03365545475731176,39.17227262134412,122.65545475731176,0.9913536589902769,3.022731798055383,0.33962270290914764,12.165545475731175,1
3510,7.3,0.130276494714502,0.27020737103587655,4.594239693447874,0.0798940103594409,33.990783509516596,172.01152061310424,0.9937932028382686,3.230046082452417,0.3900230412262085,11.10184329809668,1
3511,8.169577878472849,0.2253189483251265,0.42759568449753793,1.4746810516748734,0.04049362103349747,35.25318948325126,124.2404315502462,0.9920164080869901,3.099872420669949,0.4849362103349747,11.32404315502462,1
3512,6.701155682881881,0.4476297357349005,0.3302311365763761,3.437570837233562,0.03531792422824159,26.0,108.3410378858792,0.9907976886342362,3.2797688634236235,0.5172830308703362,12.337570837233562,1
3513,6.894569175507812,0.27619842285546775,0.2721723297968756,2.1434465959375117,0.036543082449218896,41.89138351015622,121.0,0.9925293992816016,3.4009921142773383,0.49868931918750237,10.80543082449219,1
3514,7.283932074072049,0.2551796222216146,0.3396407555567708,17.26352070362978,0.05044611333351562,42.70509444459635,194.51796222216146,0.999662573555513,3.047145659257639,0.4464271703711805,9.083932074072049,1
3515,6.171214839003242,0.2516434193616133,0.3032868387232266,1.194521935461289,0.03556175483690312,42.0,106.89043870922578,0.9909068729028419,3.3208267741145114,0.5506872902841914,10.887649032619375,1
3516,5.734671617784581,0.2820099128259314,0.3774374233006639,3.3799008717406855,0.03387434937151605,20.236183403164883,128.38190829841756,0.9910528674199245,3.431608427490557,0.4861809170158244,11.887434937151605,1
3517,5.913800421073645,0.21104033685891568,0.27861995789263555,13.172611368988404,0.03772399157852711,29.27600842147289,132.27600842147288,0.9942351592420675,3.2934394947116266,0.552059452604262,11.965605052883735,1
3518,6.420729433419965,0.20865649007796855,0.27018235835499127,4.007964348570576,0.038396352832900174,25.603647167099826,107.0,0.9927497395766397,3.427015264883047,0.441708226632014,11.164011883809808,1
3519,7.943104693427279,0.2,0.4303797835023661,12.55309747154906,0.05051032490516353,48.19653429201809,212.15689530657272,0.99749033934892,3.105689530657272,0.46,9.654830325540015,1
3520,6.714928362491901,0.24141786062513498,0.37873209062297525,1.7432855749946006,0.04458963693727053,34.141786062513496,105.0,0.9901701432750162,3.1541036306272945,0.4829106968743251,12.558963693727053,1
3521,6.906355847586592,0.18957627682756056,0.3504237231724394,6.9,0.04529660622070761,50.91525536551211,125.06355847586592,0.9932983051073102,3.0995762768275608,0.44042372317243944,10.706355847586591,1
3522,7.030636416687445,0.28,0.47612728333748905,6.754333138812701,0.038456668611872996,28.462423888750365,110.76878805562481,0.9923780365333998,3.33370005835619,0.5823121194437518,12.269363583312554,1
3523,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,1
3524,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,1
3525,7.105262692802731,0.14626795103995033,0.28253590207990065,2.0760770623970206,0.033,14.186602448002482,82.74640979200993,0.9911557898457578,3.0776077062397023,0.5445455348795283,11.2,1
3526,6.345377271186434,0.26691818079095603,0.30422954519773904,4.312327276836176,0.0321540909604522,39.48459090395478,131.54622728813567,0.9918885227401131,3.3470031824858784,0.4260786367231654,11.720722717514082,1
3527,7.247688397233025,0.26776968698948045,0.2850770534255659,6.2472819484507465,0.028253852671278293,14.253852671278292,78.50770534255659,0.9919306807718374,3.039002541798534,0.43600169453235593,11.779237938406121,1
3528,6.5,0.3336717022047379,0.29974622334644657,3.3316414889763104,0.037987311167322325,29.0,119.65820744488155,0.9909020221539566,3.2598731116732234,0.5940523671850682,12.301268883267767,1
3529,6.9479490123683,0.232246118515804,0.38438470371049,14.45864193834173,0.0396933486431516,47.8876940742098,133.2958980247366,0.9965611309137884,3.38479490123683,0.458574276536876,11.28271612331654,1
3530,5.9986645475918134,0.6693990464163162,0.050267090481637265,3.6362268135510702,0.04032888182530605,17.664440912653024,118.6577636506121,0.9904076459984327,3.273822999216335,0.9265776365061209,13.7,1
3531,6.906895139186542,0.24448388865076695,0.26344756959327065,5.172419443253835,0.02468951391865413,35.86209721626918,134.79314582440375,0.9947724194432539,3.1737902783730827,0.7034516659523008,10.624153468948045,1
3532,7.248956382908573,0.2685673670090003,0.25346300529985766,6.914326329909997,0.02459108244452863,18.143263299099967,129.51043617091426,0.9918383302126537,3.1424478191454286,0.47776090427285667,12.702087234182855,1
3533,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,1
3534,6.157929691389367,0.26573149642394134,0.3081706413245463,1.4878042754969751,0.03493902137748488,16.939021377484877,83.09146793377269,0.9907502434203975,3.3096336341724286,0.4384755344371219,11.103048931125755,1
3535,5.887622873981275,0.18325977892451725,0.34213239793586897,3.7955867354710353,0.03961765305811586,49.26960884301931,132.46078231396137,0.9910821323979359,3.1748284863660623,0.4563971938076068,11.273039115698069,1
3536,7.386769064588007,0.3395845682999355,0.30198464031179884,5.875231295471309,0.02928923021529336,31.64461510764668,102.06615467705996,0.9918905847483296,3.266200036005932,0.5666922661470019,12.228923021529337,1
3537,8.06586969749834,0.3776043028505648,0.32341303025016616,8.147913942988705,0.03386826060500332,27.395218184990032,97.86826060500333,0.9937068308501448,3.1602390907504985,0.40736521210006643,11.976043028505647,1
3538,6.7,0.11,0.34,8.8,0.043,41.0,113.0,0.9962,3.42,0.4,9.3,1
3539,7.840685310194329,0.22952890460355388,0.4495289046035539,1.373447551699055,0.04226552448300945,35.0,125.42184149433649,0.9914453962641588,3.1184368298867295,0.48578158505663516,11.695289046035539,1
3540,6.409432593370802,0.15282977801124042,0.3581134813258397,1.7811348132583973,0.03456595560224809,43.0,149.81134813258396,0.9921056740662919,3.4105674066291987,0.6805674066291986,11.047162966854007,1
3541,6.853849125594607,0.25,0.29923017488107867,2.3999903418175283,0.052769149046148316,51.230754372026965,176.07698251189214,0.9930538394674121,3.089232106517573,0.456922631160809,10.076934220979775,1
3542,7.428294289488548,0.19040420413555068,0.30767987857546286,12.759579586444932,0.05279789793222466,48.39894896611233,212.0,0.9985272432556009,3.137978979322247,0.48878738759334794,9.13637837219956,1
3543,7.927592316540849,0.368397601862005,0.380831175793935,1.3044556462190502,0.033359040744802004,16.8397601862005,93.1602398137995,0.9905359040744802,3.04961438882797,0.347240768345915,11.764095925519799,1
3544,6.356419256405285,0.2143580743594714,0.29589869589674006,1.571790371797357,0.03761554661529515,59.46148446156828,134.51283851281056,0.9910436158435753,3.2182061182045816,0.8484628884607929,11.3615195615489,1
3545,6.786673433442775,0.20132250649155883,0.3826653133114449,1.49328596590057,0.03733367167213879,34.866734334427754,111.0,0.991458839896135,3.273357017049715,0.5753407767870533,11.333265665572242,1
3546,6.472899713174246,0.28542005736515086,0.22997290221547567,3.4628726987997687,0.02745257470658005,48.36314367664501,126.18157183832251,0.9910915447405381,3.272655833113527,0.4163143676645012,11.517886205987008,1
3547,5.9212677695845155,0.29149289216619373,0.29787322304154845,2.233945465429672,0.03233945465429672,37.78732230415484,142.42535539169032,0.9890305924018395,3.3695912377894204,0.40574644608309685,12.878732230415485,1
3548,6.3310497806575246,0.15249110136255664,0.33,1.3566726852785598,0.03019128192091343,22.624555068127833,74.62455506812783,0.9904545906626776,3.275596079428309,0.37685942738447414,11.681583698904127,1
3549,6.640977038601715,0.1832203218743056,0.380877381985866,1.9780654503533501,0.04167796781256944,47.72681974265523,143.0,0.9913639081544068,3.500388862685008,0.5077068884194853,12.236091845593137,1
3550,7.792492171712535,0.18245426078954674,0.34679495638170676,1.8943217401306658,0.04679306083555737,15.622713039477336,83.62271303947733,0.9931698928650042,3.1405678259869334,0.4745236524339731,10.064100872365865,1
3551,6.939275235762259,0.22089128536433886,0.3545543573178306,1.4151811910594352,0.03539275235762259,30.54456426821694,112.84818808940565,0.9912303623821188,3.173663071953492,0.49062683374160465,10.891087146356613,1
3552,5.802587719989396,0.24431052639872763,0.3037929824008483,1.6254342119777332,0.02602587719989397,29.0,97.40517543997879,0.988651382457578,3.1797412280010606,0.4478447368006362,12.898059210007954,1
3553,6.400974542667257,0.426991514222419,0.2967966056889676,4.4058472560035415,0.028650424288879053,14.339830284448379,72.33008485777582,0.99091391076716,3.141169451200708,0.6297076371998229,11.863093343553391,1
3554,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1
3555,6.8299534366738195,0.26907915765450713,0.2970046563326181,3.0004656332618063,0.030198137466952775,14.700465633261807,80.59906873347639,0.9908226694003841,3.2611070956502157,0.6150232816630903,12.18065188656653,1
3556,6.113090569121244,0.3207422419896617,0.3062887900516915,5.046288790051691,0.028851551602067663,46.0,143.92577580103384,0.9911502026686043,3.1990823309431393,0.37445345193797014,11.755465480620298,1
3557,5.75735943964261,0.2490354544709621,0.3388325175111684,6.5,0.02877665035022337,26.223349649776633,87.0,0.9915185770614015,3.3145684614754294,0.43553300700446734,12.254315385245706,1
3558,6.266857516542771,0.22604672606961662,0.25639486634336256,1.2424415924129792,0.03312207962064896,40.0,115.27324777238938,0.9919034814027374,3.356337611380531,0.6334287582713857,10.363376113805312,1
3559,6.733126944100123,0.20318886087008614,0.34018575030988923,2.5256969317045543,0.02965015552800985,42.0,125.33126944100123,0.9897510836906913,3.2002476670798523,0.3733126944100123,12.733746111799753,1
3560,6.358495516032672,0.15920417996699454,0.3098925368594766,2.5888179054542424,0.03598925368594765,18.0,89.0,0.9920866686426437,3.4111182094545756,0.7036131326941155,11.601074631405234,1
3561,7.11697112180305,0.22127283413522875,0.331697112180305,2.78302887819695,0.03323335292479194,48.042427804507625,152.9787860977462,0.9899742486578883,3.156364170676144,0.38233352924791936,12.657572195492374,1
3562,6.84044209148482,0.25124844447580635,0.295955790851518,2.8955790851518017,0.030617683659392794,14.595579085151803,80.80884182969639,0.9908971388495422,3.2369831895849144,0.6097789542575901,12.033810719212523,1
3563,6.041895764417797,0.4042654699400436,0.21553550625686374,2.488530939880087,0.041790521177911016,18.790521177911014,120.0,0.9896750143283458,3.2948625413493215,0.5210237757071623,12.909478822088985,1
3564,7.148963607921582,0.16023588441898898,0.34185846934860664,1.358112924648088,0.040510363920784186,21.18584693486066,72.0,0.9912276055134143,3.1120943537675956,0.42743387739442645,10.895282311620221,1
3565,7.682695433676006,0.2134062361513136,0.2467031180756568,2.756287868050798,0.02667031180756568,25.83242204810858,189.33515590378283,0.9913988355255016,3.0934062361513135,0.6930781734704023,12.116757795189141,1
3566,6.861183496905068,0.24700597236930727,0.30776330061898655,8.397041257737332,0.02929940276306927,37.776330061898655,113.0,0.9923235368994331,3.073455481654105,0.3838816503094933,11.717752453576011,1
3567,6.798530239546513,0.24985302395465137,0.4461498530249474,6.362968290702961,0.039629682907029604,28.548126837188157,111.0,0.9928795446869659,3.385334292326533,0.58,11.633602268238894,1
3568,6.9,0.18,0.36,1.3,0.036,40.0,117.0,0.9934,3.27,0.95,9.5,1
3569,6.3,0.291869834826049,0.29,3.075619820874115,0.03905681830865394,32.1869834826049,140.3739669652098,0.9895112190089563,3.179349174130245,0.3786983482604904,12.818698348260492,1
3570,6.754170731110044,0.25687439033349346,0.3490100610278712,4.405225607217684,0.036229146344449785,18.11457317222489,102.44271341388756,0.992019019815692,3.161145731722249,0.42526128036088423,11.177085365555023,1
